{'n_target': 20000, 'pi_target': 0.2, 'iter': 15, 'acc-pilot-test': 0.9575499892234802, 'acc-pilot-train': 0.9969000220298767, 'acc-rw-test': 0.955049991607666, 'acc-rw-train': 0.9954500198364258, 'acc-ls-test': 0.9648000001907349, 'acc-ls-train': 0.9908000230789185, 'gold-standard': 0.978600025177002}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 7, 'acc-pilot-test': 0.9692999720573425, 'acc-pilot-train': 0.9962000250816345, 'acc-rw-test': 0.9656000137329102, 'acc-rw-train': 0.9972500205039978, 'acc-ls-test': 0.972100019454956, 'acc-ls-train': 0.9965000152587891, 'gold-standard': 0.9710000157356262}
{'n_target': 20000, 'pi_target': 0.4, 'iter': 19, 'acc-pilot-test': 0.9699500203132629, 'acc-pilot-train': 0.9954500198364258, 'acc-rw-test': 0.9684000015258789, 'acc-rw-train': 0.9880499839782715, 'acc-ls-test': 0.9768499732017517, 'acc-ls-train': 0.9982500076293945, 'gold-standard': 0.9778000116348267}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 5, 'acc-pilot-test': 0.9108999967575073, 'acc-pilot-train': 0.9995499849319458, 'acc-rw-test': 0.921999990940094, 'acc-rw-train': 0.9908000230789185, 'acc-ls-test': 0.9261000156402588, 'acc-ls-train': 0.9905999898910522, 'gold-standard': 0.9617999792098999}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 6, 'acc-pilot-test': 0.892300009727478, 'acc-pilot-train': 0.9987499713897705, 'acc-rw-test': 0.9225999712944031, 'acc-rw-train': 0.9965000152587891, 'acc-ls-test': 0.9337999820709229, 'acc-ls-train': 0.9894499778747559, 'gold-standard': 0.9793999791145325}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 1, 'acc-pilot-test': 0.9638000130653381, 'acc-pilot-train': 0.9976999759674072, 'acc-rw-test': 0.9711999893188477, 'acc-rw-train': 0.9975000023841858, 'acc-ls-test': 0.9664999842643738, 'acc-ls-train': 0.9954000115394592, 'gold-standard': 0.9642000198364258}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 12, 'acc-pilot-test': 0.9458500146865845, 'acc-pilot-train': 0.9981499910354614, 'acc-rw-test': 0.9605500102043152, 'acc-rw-train': 0.9970499873161316, 'acc-ls-test': 0.9610499739646912, 'acc-ls-train': 0.9934499859809875, 'gold-standard': 0.9789999723434448}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 14, 'acc-pilot-test': 0.9799000024795532, 'acc-pilot-train': 0.9970499873161316, 'acc-rw-test': 0.9785500168800354, 'acc-rw-train': 0.9969000220298767, 'acc-ls-test': 0.977150022983551, 'acc-ls-train': 0.9973499774932861, 'gold-standard': 0.9783999919891357}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 15, 'acc-pilot-test': 0.9703500270843506, 'acc-pilot-train': 0.9962000250816345, 'acc-rw-test': 0.9650499820709229, 'acc-rw-train': 0.9986500144004822, 'acc-ls-test': 0.9736999869346619, 'acc-ls-train': 0.989549994468689, 'gold-standard': 0.9768000245094299}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 1, 'acc-pilot-test': 0.9485999941825867, 'acc-pilot-train': 0.9985499978065491, 'acc-rw-test': 0.9377999901771545, 'acc-rw-train': 0.998199999332428, 'acc-ls-test': 0.9449999928474426, 'acc-ls-train': 0.9980999827384949, 'gold-standard': 0.9290000200271606}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 16, 'acc-pilot-test': 0.9311000108718872, 'acc-pilot-train': 0.9969000220298767, 'acc-rw-test': 0.9564999938011169, 'acc-rw-train': 0.9964500069618225, 'acc-ls-test': 0.9520999789237976, 'acc-ls-train': 0.9944999814033508, 'gold-standard': 0.9498000144958496}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 0, 'acc-pilot-test': 0.9678999781608582, 'acc-pilot-train': 0.9985499978065491, 'acc-rw-test': 0.9718000292778015, 'acc-rw-train': 0.9979000091552734, 'acc-ls-test': 0.9686999917030334, 'acc-ls-train': 0.996399998664856, 'gold-standard': 0.974399983882904}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 2, 'acc-pilot-test': 0.9524000287055969, 'acc-pilot-train': 0.9959499835968018, 'acc-rw-test': 0.9502000212669373, 'acc-rw-train': 0.996999979019165, 'acc-ls-test': 0.9508000016212463, 'acc-ls-train': 0.9977499842643738, 'gold-standard': 0.9359999895095825}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 12, 'acc-pilot-test': 0.9678999781608582, 'acc-pilot-train': 0.9975000023841858, 'acc-rw-test': 0.9725000262260437, 'acc-rw-train': 0.9979000091552734, 'acc-ls-test': 0.9757999777793884, 'acc-ls-train': 0.9940500259399414, 'gold-standard': 0.9656000137329102}
{'n_target': 1000, 'pi_target': 0.2, 'iter': 9, 'acc-pilot-test': 0.9380000233650208, 'acc-pilot-train': 0.9965000152587891, 'acc-rw-test': 0.9449999928474426, 'acc-rw-train': 0.9965500235557556, 'acc-ls-test': 0.9660000205039978, 'acc-ls-train': 0.9957000017166138, 'gold-standard': 0.8402000069618225}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 13, 'acc-pilot-test': 0.963100016117096, 'acc-pilot-train': 0.9937000274658203, 'acc-rw-test': 0.9689000248908997, 'acc-rw-train': 0.9965000152587891, 'acc-ls-test': 0.9781000018119812, 'acc-ls-train': 0.9908000230789185, 'gold-standard': 0.9577999711036682}
{'n_target': 20000, 'pi_target': 0.4, 'iter': 8, 'acc-pilot-test': 0.9700499773025513, 'acc-pilot-train': 0.9972500205039978, 'acc-rw-test': 0.9708499908447266, 'acc-rw-train': 0.9980999827384949, 'acc-ls-test': 0.9762499928474426, 'acc-ls-train': 0.9924499988555908, 'gold-standard': 0.9700000286102295}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 2, 'acc-pilot-test': 0.8862000107765198, 'acc-pilot-train': 0.9977999925613403, 'acc-rw-test': 0.9459999799728394, 'acc-rw-train': 0.9947999715805054, 'acc-ls-test': 0.9571999907493591, 'acc-ls-train': 0.954200029373169, 'gold-standard': 0.9455999732017517}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 15, 'acc-pilot-test': 0.9750000238418579, 'acc-pilot-train': 0.9979000091552734, 'acc-rw-test': 0.9769999980926514, 'acc-rw-train': 0.9961000084877014, 'acc-ls-test': 0.9729999899864197, 'acc-ls-train': 0.996749997138977, 'gold-standard': 0.7864000201225281}
{'n_target': 10000, 'pi_target': 0.4, 'iter': 1, 'acc-pilot-test': 0.9728999733924866, 'acc-pilot-train': 0.9979000091552734, 'acc-rw-test': 0.9805999994277954, 'acc-rw-train': 0.996399998664856, 'acc-ls-test': 0.9740999937057495, 'acc-ls-train': 0.9952999949455261, 'gold-standard': 0.9642000198364258}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 15, 'acc-pilot-test': 0.9607999920845032, 'acc-pilot-train': 0.9965500235557556, 'acc-rw-test': 0.9480000138282776, 'acc-rw-train': 0.9977499842643738, 'acc-ls-test': 0.9376000165939331, 'acc-ls-train': 0.9901999831199646, 'gold-standard': 0.9128000140190125}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 6, 'acc-pilot-test': 0.9800000190734863, 'acc-pilot-train': 0.9959499835968018, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.9955999851226807, 'acc-ls-test': 0.972000002861023, 'acc-ls-train': 0.9921500086784363, 'gold-standard': 0.8090000152587891}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 18, 'acc-pilot-test': 0.9269000291824341, 'acc-pilot-train': 0.9987499713897705, 'acc-rw-test': 0.9182999730110168, 'acc-rw-train': 0.9979000091552734, 'acc-ls-test': 0.9627000093460083, 'acc-ls-train': 0.961899995803833, 'gold-standard': 0.9846000075340271}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 17, 'acc-pilot-test': 0.9211999773979187, 'acc-pilot-train': 0.9966999888420105, 'acc-rw-test': 0.9329000115394592, 'acc-rw-train': 0.9879999756813049, 'acc-ls-test': 0.9537000060081482, 'acc-ls-train': 0.9725499749183655, 'gold-standard': 0.9649999737739563}
{'n_target': 10000, 'pi_target': 0.5, 'iter': 16, 'acc-pilot-test': 0.9782000184059143, 'acc-pilot-train': 0.9976500272750854, 'acc-rw-test': 0.9746000170707703, 'acc-rw-train': 0.99795001745224, 'acc-ls-test': 0.9757999777793884, 'acc-ls-train': 0.9971500039100647, 'gold-standard': 0.9656000137329102}
{'n_target': 20000, 'pi_target': 0.4, 'iter': 13, 'acc-pilot-test': 0.9775999784469604, 'acc-pilot-train': 0.9980999827384949, 'acc-rw-test': 0.9729499816894531, 'acc-rw-train': 0.9983500242233276, 'acc-ls-test': 0.9772999882698059, 'acc-ls-train': 0.9970999956130981, 'gold-standard': 0.9800000190734863}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 6, 'acc-pilot-test': 0.9545999765396118, 'acc-pilot-train': 0.9942499995231628, 'acc-rw-test': 0.9652000069618225, 'acc-rw-train': 0.991100013256073, 'acc-ls-test': 0.9667999744415283, 'acc-ls-train': 0.9933000206947327, 'gold-standard': 0.9211999773979187}
{'n_target': 5000, 'pi_target': 0.4, 'iter': 17, 'acc-pilot-test': 0.9706000089645386, 'acc-pilot-train': 0.9962999820709229, 'acc-rw-test': 0.9732000231742859, 'acc-rw-train': 0.9969499707221985, 'acc-ls-test': 0.9775999784469604, 'acc-ls-train': 0.996150016784668, 'gold-standard': 0.9287999868392944}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 13, 'acc-pilot-test': 0.9819999933242798, 'acc-pilot-train': 0.9965000152587891, 'acc-rw-test': 0.9760000109672546, 'acc-rw-train': 0.9978500008583069, 'acc-ls-test': 0.9829999804496765, 'acc-ls-train': 0.9980999827384949, 'gold-standard': 0.79339998960495}
{'n_target': 5000, 'pi_target': 0.5, 'iter': 1, 'acc-pilot-test': 0.9735999703407288, 'acc-pilot-train': 0.9919499754905701, 'acc-rw-test': 0.972599983215332, 'acc-rw-train': 0.9918000102043152, 'acc-ls-test': 0.9775999784469604, 'acc-ls-train': 0.9969000220298767, 'gold-standard': 0.9495999813079834}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 11, 'acc-pilot-test': 0.9178000092506409, 'acc-pilot-train': 0.9982500076293945, 'acc-rw-test': 0.9301999807357788, 'acc-rw-train': 0.99795001745224, 'acc-ls-test': 0.9444000124931335, 'acc-ls-train': 0.9869499802589417, 'gold-standard': 0.9440000057220459}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 7, 'acc-pilot-test': 0.9721500277519226, 'acc-pilot-train': 0.9951000213623047, 'acc-rw-test': 0.9754499793052673, 'acc-rw-train': 0.9975500106811523, 'acc-ls-test': 0.9751499891281128, 'acc-ls-train': 0.9921000003814697, 'gold-standard': 0.9764000177383423}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 18, 'acc-pilot-test': 0.9592000246047974, 'acc-pilot-train': 0.9953500032424927, 'acc-rw-test': 0.968999981880188, 'acc-rw-train': 0.998199999332428, 'acc-ls-test': 0.9648000001907349, 'acc-ls-train': 0.9968500137329102, 'gold-standard': 0.9355999827384949}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 13, 'acc-pilot-test': 0.975350022315979, 'acc-pilot-train': 0.9971500039100647, 'acc-rw-test': 0.9745000004768372, 'acc-rw-train': 0.9969000220298767, 'acc-ls-test': 0.9788500070571899, 'acc-ls-train': 0.99795001745224, 'gold-standard': 0.9746000170707703}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 1, 'acc-pilot-test': 0.9700000286102295, 'acc-pilot-train': 0.998449981212616, 'acc-rw-test': 0.9732000231742859, 'acc-rw-train': 0.9976500272750854, 'acc-ls-test': 0.9664000272750854, 'acc-ls-train': 0.9968500137329102, 'gold-standard': 0.9369999766349792}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 1, 'acc-pilot-test': 0.9071999788284302, 'acc-pilot-train': 0.9994000196456909, 'acc-rw-test': 0.9333999752998352, 'acc-rw-train': 0.9978500008583069, 'acc-ls-test': 0.9291999936103821, 'acc-ls-train': 0.982699990272522, 'gold-standard': 0.954800009727478}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 5, 'acc-pilot-test': 0.977400004863739, 'acc-pilot-train': 0.9988499879837036, 'acc-rw-test': 0.9708999991416931, 'acc-rw-train': 0.9930499792098999, 'acc-ls-test': 0.9673500061035156, 'acc-ls-train': 0.9927499890327454, 'gold-standard': 0.9739999771118164}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 13, 'acc-pilot-test': 0.9511500000953674, 'acc-pilot-train': 0.9986000061035156, 'acc-rw-test': 0.9521499872207642, 'acc-rw-train': 0.9947500228881836, 'acc-ls-test': 0.9530500173568726, 'acc-ls-train': 0.9889500141143799, 'gold-standard': 0.9729999899864197}
{'n_target': 5000, 'pi_target': 0.5, 'iter': 0, 'acc-pilot-test': 0.9735999703407288, 'acc-pilot-train': 0.9955000281333923, 'acc-rw-test': 0.9805999994277954, 'acc-rw-train': 0.9957000017166138, 'acc-ls-test': 0.9779999852180481, 'acc-ls-train': 0.9990500211715698, 'gold-standard': 0.9277999997138977}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 12, 'acc-pilot-test': 0.9758999943733215, 'acc-pilot-train': 0.9983999729156494, 'acc-rw-test': 0.9727500081062317, 'acc-rw-train': 0.9973000288009644, 'acc-ls-test': 0.9725000262260437, 'acc-ls-train': 0.9966999888420105, 'gold-standard': 0.9801999926567078}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 10, 'acc-pilot-test': 0.95169997215271, 'acc-pilot-train': 0.9980000257492065, 'acc-rw-test': 0.9451000094413757, 'acc-rw-train': 0.9927999973297119, 'acc-ls-test': 0.9546999931335449, 'acc-ls-train': 0.9904999732971191, 'gold-standard': 0.9584000110626221}
{'n_target': 5000, 'pi_target': 0.2, 'iter': 6, 'acc-pilot-test': 0.921999990940094, 'acc-pilot-train': 0.9951000213623047, 'acc-rw-test': 0.9602000117301941, 'acc-rw-train': 0.9922999739646912, 'acc-ls-test': 0.9570000171661377, 'acc-ls-train': 0.9977499842643738, 'gold-standard': 0.9272000193595886}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 9, 'acc-pilot-test': 0.9124500155448914, 'acc-pilot-train': 0.9987999796867371, 'acc-rw-test': 0.9419500231742859, 'acc-rw-train': 0.9912999868392944, 'acc-ls-test': 0.9630500078201294, 'acc-ls-train': 0.9460999965667725, 'gold-standard': 0.9797999858856201}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 8, 'acc-pilot-test': 0.8899999856948853, 'acc-pilot-train': 0.9954000115394592, 'acc-rw-test': 0.9279999732971191, 'acc-rw-train': 0.9941999912261963, 'acc-ls-test': 0.9509999752044678, 'acc-ls-train': 0.9870499968528748, 'gold-standard': 0.9083999991416931}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 6, 'acc-pilot-test': 0.9800000190734863, 'acc-pilot-train': 0.994350016117096, 'acc-rw-test': 0.9779999852180481, 'acc-rw-train': 0.994949996471405, 'acc-ls-test': 0.9710000157356262, 'acc-ls-train': 0.9960500001907349, 'gold-standard': 0.7882000207901001}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 11, 'acc-pilot-test': 0.9570000171661377, 'acc-pilot-train': 0.996399998664856, 'acc-rw-test': 0.9552000164985657, 'acc-rw-train': 0.9987000226974487, 'acc-ls-test': 0.968999981880188, 'acc-ls-train': 0.9688500165939331, 'gold-standard': 0.9620000123977661}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 14, 'acc-pilot-test': 0.9451000094413757, 'acc-pilot-train': 0.9969000220298767, 'acc-rw-test': 0.9585000276565552, 'acc-rw-train': 0.9882000088691711, 'acc-ls-test': 0.9579499959945679, 'acc-ls-train': 0.9833499789237976, 'gold-standard': 0.9757999777793884}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 4, 'acc-pilot-test': 0.9750000238418579, 'acc-pilot-train': 0.9955999851226807, 'acc-rw-test': 0.9769999980926514, 'acc-rw-train': 0.9988999962806702, 'acc-ls-test': 0.9819999933242798, 'acc-ls-train': 0.9944000244140625, 'gold-standard': 0.8133999705314636}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 0, 'acc-pilot-test': 0.9643999934196472, 'acc-pilot-train': 0.996999979019165, 'acc-rw-test': 0.9715999960899353, 'acc-rw-train': 0.994350016117096, 'acc-ls-test': 0.968999981880188, 'acc-ls-train': 0.9863499999046326, 'gold-standard': 0.9327999949455261}
{'n_target': 1000, 'pi_target': 0.4, 'iter': 11, 'acc-pilot-test': 0.9670000076293945, 'acc-pilot-train': 0.9955499768257141, 'acc-rw-test': 0.9660000205039978, 'acc-rw-train': 0.9936000108718872, 'acc-ls-test': 0.9679999947547913, 'acc-ls-train': 0.9924499988555908, 'gold-standard': 0.7480000257492065}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 17, 'acc-pilot-test': 0.9739999771118164, 'acc-pilot-train': 0.9933500289916992, 'acc-rw-test': 0.9750000238418579, 'acc-rw-train': 0.9987000226974487, 'acc-ls-test': 0.968999981880188, 'acc-ls-train': 0.9935500025749207, 'gold-standard': 0.8267999887466431}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 4, 'acc-pilot-test': 0.8992999792098999, 'acc-pilot-train': 0.9988999962806702, 'acc-rw-test': 0.942300021648407, 'acc-rw-train': 0.9940999746322632, 'acc-ls-test': 0.9272000193595886, 'acc-ls-train': 0.9815999865531921, 'gold-standard': 0.9678000211715698}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 18, 'acc-pilot-test': 0.9589999914169312, 'acc-pilot-train': 0.9950000047683716, 'acc-rw-test': 0.9679999947547913, 'acc-rw-train': 0.9980499744415283, 'acc-ls-test': 0.9459999799728394, 'acc-ls-train': 0.9948499798774719, 'gold-standard': 0.8289999961853027}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 7, 'acc-pilot-test': 0.906000018119812, 'acc-pilot-train': 0.9970499873161316, 'acc-rw-test': 0.9300000071525574, 'acc-rw-train': 0.9920499920845032, 'acc-ls-test': 0.9539999961853027, 'acc-ls-train': 0.9577500224113464, 'gold-standard': 0.900600016117096}
{'n_target': 10000, 'pi_target': 0.5, 'iter': 14, 'acc-pilot-test': 0.9747999906539917, 'acc-pilot-train': 0.9952999949455261, 'acc-rw-test': 0.9754999876022339, 'acc-rw-train': 0.9977999925613403, 'acc-ls-test': 0.9772999882698059, 'acc-ls-train': 0.9969499707221985, 'gold-standard': 0.9452000260353088}
{'n_target': 20000, 'pi_target': 0.4, 'iter': 2, 'acc-pilot-test': 0.9774500131607056, 'acc-pilot-train': 0.9988499879837036, 'acc-rw-test': 0.9680500030517578, 'acc-rw-train': 0.9968500137329102, 'acc-ls-test': 0.9777500033378601, 'acc-ls-train': 0.9987999796867371, 'gold-standard': 0.9703999757766724}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 4, 'acc-pilot-test': 0.9664000272750854, 'acc-pilot-train': 0.9957500100135803, 'acc-rw-test': 0.9751999974250793, 'acc-rw-train': 0.9840999841690063, 'acc-ls-test': 0.9764000177383423, 'acc-ls-train': 0.9919999837875366, 'gold-standard': 0.9301999807357788}
{'n_target': 20000, 'pi_target': 0.5, 'iter': 11, 'acc-pilot-test': 0.9728000164031982, 'acc-pilot-train': 0.9975000023841858, 'acc-rw-test': 0.9749500155448914, 'acc-rw-train': 0.9977999925613403, 'acc-ls-test': 0.9750000238418579, 'acc-ls-train': 0.9950000047683716, 'gold-standard': 0.9815999865531921}
{'n_target': 20000, 'pi_target': 0.2, 'iter': 9, 'acc-pilot-test': 0.9417999982833862, 'acc-pilot-train': 0.996999979019165, 'acc-rw-test': 0.9589499831199646, 'acc-rw-train': 0.9958000183105469, 'acc-ls-test': 0.9560499787330627, 'acc-ls-train': 0.9886000156402588, 'gold-standard': 0.973800003528595}
{'n_target': 10000, 'pi_target': 0.3, 'iter': 18, 'acc-pilot-test': 0.9677000045776367, 'acc-pilot-train': 0.9980499744415283, 'acc-rw-test': 0.9678000211715698, 'acc-rw-train': 0.9972000122070312, 'acc-ls-test': 0.9664000272750854, 'acc-ls-train': 0.9772499799728394, 'gold-standard': 0.9679999947547913}
{'n_target': 5000, 'pi_target': 0.3, 'iter': 3, 'acc-pilot-test': 0.9739999771118164, 'acc-pilot-train': 0.9972500205039978, 'acc-rw-test': 0.9721999764442444, 'acc-rw-train': 0.996749997138977, 'acc-ls-test': 0.9643999934196472, 'acc-ls-train': 0.9885500073432922, 'gold-standard': 0.926800012588501}
{'n_target': 1000, 'pi_target': 0.1, 'iter': 11, 'acc-pilot-test': 0.9160000085830688, 'acc-pilot-train': 0.9989500045776367, 'acc-rw-test': 0.8870000243186951, 'acc-rw-train': 0.9983500242233276, 'acc-ls-test': 0.9449999928474426, 'acc-ls-train': 0.9859499931335449, 'gold-standard': 0.8849999904632568}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 14, 'acc-pilot-test': 0.9645000100135803, 'acc-pilot-train': 0.995199978351593, 'acc-rw-test': 0.9677000045776367, 'acc-rw-train': 0.9940500259399414, 'acc-ls-test': 0.9735999703407288, 'acc-ls-train': 0.9973000288009644, 'gold-standard': 0.975600004196167}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 2, 'acc-pilot-test': 0.9460999965667725, 'acc-pilot-train': 0.9985499978065491, 'acc-rw-test': 0.9534000158309937, 'acc-rw-train': 0.9978500008583069, 'acc-ls-test': 0.9585000276565552, 'acc-ls-train': 0.9906499981880188, 'gold-standard': 0.9638000130653381}
{'n_target': 20000, 'pi_target': 0.3, 'iter': 9, 'acc-pilot-test': 0.9725000262260437, 'acc-pilot-train': 0.9954500198364258, 'acc-rw-test': 0.9660500288009644, 'acc-rw-train': 0.9981499910354614, 'acc-ls-test': 0.9730499982833862, 'acc-ls-train': 0.9928500056266785, 'gold-standard': 0.9735999703407288}
{'n_target': 1000, 'pi_target': 0.3, 'iter': 7, 'acc-pilot-test': 0.9539999961853027, 'acc-pilot-train': 0.9977499842643738, 'acc-rw-test': 0.968999981880188, 'acc-rw-train': 0.9944999814033508, 'acc-ls-test': 0.9589999914169312, 'acc-ls-train': 0.9947500228881836, 'gold-standard': 0.8105999827384949}
{'n_target': 5000, 'pi_target': 0.1, 'iter': 4, 'acc-pilot-test': 0.8712000250816345, 'acc-pilot-train': 0.9993000030517578, 'acc-rw-test': 0.8931999802589417, 'acc-rw-train': 0.9966999888420105, 'acc-ls-test': 0.9430000185966492, 'acc-ls-train': 0.9867500066757202, 'gold-standard': 0.9552000164985657}
{'n_target': 1000, 'pi_target': 0.5, 'iter': 12, 'acc-pilot-test': 0.9739999771118164, 'acc-pilot-train': 0.9971500039100647, 'acc-rw-test': 0.9769999980926514, 'acc-rw-train': 0.9953500032424927, 'acc-ls-test': 0.9739999771118164, 'acc-ls-train': 0.9980999827384949, 'gold-standard': 0.8546000123023987}
{'n_target': 10000, 'pi_target': 0.2, 'iter': 5, 'acc-pilot-test': 0.9337000250816345, 'acc-pilot-train': 0.994949996471405, 'acc-rw-test': 0.9419000148773193, 'acc-rw-train': 0.9952499866485596, 'acc-ls-test': 0.9538000226020813, 'acc-ls-train': 0.9897500276565552, 'gold-standard': 0.9628000259399414}
{'n_target': 20000, 'pi_target': 0.1, 'iter': 1, 'acc-pilot-test': 0.8957499861717224, 'acc-pilot-train': 0.9977999925613403, 'acc-rw-test': 0.9325000047683716, 'acc-rw-train': 0.9950000047683716, 'acc-ls-test': 0.953249990940094, 'acc-ls-train': 0.9667999744415283, 'gold-standard': 0.9855999946594238}
{'n_target': 10000, 'pi_target': 0.1, 'iter': 12, 'acc-pilot-test': 0.9064000248908997, 'acc-pilot-train': 0.9987000226974487, 'acc-rw-test': 0.896399974822998, 'acc-rw-train': 0.9873499870300293, 'acc-ls-test': 0.9560999870300293, 'acc-ls-train': 0.982699990272522, 'gold-standard': 0.9675999879837036}
